date;time;exp_id;round;tray_id;tray_info;plant_id;position;plant_name;genotype;pid;cam;AREA_PX;AREA_MM;PERIMETER_PX;PERIMETER_MM;COMPACTNESS;ROUNDNESS;ROUNDNESS2;ISOTROPY;ECCENTRICITY;RMS;SOL
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST305;A5;LC_LT_LW_LL;MES5;RGB2;21;13068;342,3813269;3614,945669;585,1298404;0,253270539;0,012566532;0,879801378;0,210634643;0,253435749;0,262972084;259,6391185
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST306;B1;LC_LT_LW_LL;ht1-2;RGB2;21;22722;595,3159251;6716,161323;1087,105247;0,302138184;0,006330153;0,919033014;0,153327207;0,152137439;0,584457204;498,9300678
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST307;B2;LC_LT_LW_LL;MES7;RGB2;21;15093;395,4362845;4389,469622;710,4974445;0,25644816;0,009843767;0,823125202;0,216168878;0,512016965;0,822208812;312,2799311
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST308;B3;LC_LT_LW_LL;empty;RGB2;21;;;;;;;;;;;
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST309;B4;LC_LT_LW_LL;MES7;RGB2;21;13748;360,1973127;3463,891845;560,6796528;0,255055471;0,014398616;0,911255708;0,398916078;0,333369575;0,507778195;236,1946465
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST310;B5;LC_LT_LW_LL;ht1-5;RGB2;21;15291;400,6238804;4833,809809;782,4201583;0,203370219;0,008223688;0,953962161;0,210954865;0,264221263;0,514193307;315,9508207
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST311;C1;LC_LT_LW_LL;MES5;RGB2;21;14346;375,8649002;4104,148771;664,3142485;0,243375293;0,010702728;0,934065442;0,369167551;0,134183154;0,687176399;267,7819601
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST312;C2;LC_LT_LW_LL;MES7;RGB2;21;13678;358,3633141;3789,07056;613,3144051;0,239649584;0,01197201;0,938502522;0,26212693;0,136693079;0,412215718;258,9504313
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST313;C3;LC_LT_LW_LL;empty;RGB2;21;;;;;;;;;;;
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST314;C4;LC_LT_LW_LL;ht1-2;RGB2;21;11633;304,7843569;3589,874601;581,0717352;0,210609215;0,011343394;0,940855928;0,418287158;0,315247974;0,557821645;275,739792
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST315;C5;LC_LT_LW_LL;ht1-5;RGB2;21;23070;604,4335178;3770,952811;610,3817924;0,40207048;0,020387091;0,860630645;0,302596661;0,210209399;0,595864838;330,1950585
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST316;D1;LC_LT_LW_LL;Col-0;RGB2;21;14066;368,528906;3937,153821;637,2837654;0,239645626;0,01140291;0,899252725;0,316714448;0,137275299;0,498087531;270,055524
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST317;D2;LC_LT_LW_LL;ht1-4;RGB2;21;14986;392,6328868;4549,878785;736,4619254;0,248441645;0,009096953;0,89895763;0,364758588;0,326703613;0,506099314;312,7735887
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST318;D3;LC_LT_LW_LL;ht1-4;RGB2;21;5609;146,9556828;1860,920056;301,2161054;0,150941873;0,020353536;0,865393558;0,57899986;0,283494667;0,771483312;112,9641647
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST319;D4;LC_LT_LW_LL;MES5;RGB2;21;13927;364,8871089;4207,34473;681,0179672;0,265074229;0,009886697;0,883229199;0,256144306;0,216723116;0,516368739;307,6685575
2018-08-06;14:21:33;84;13;ES02_16_LW_LL;R02_1;ESTST320;D5;LC_LT_LW_LL;ht1-4;RGB2;21;12971;339,8399289;4179,202595;676,4627664;0,25863891;0,009332467;0,859240933;0,358055939;0,323790698;0,548138017;313,9560558
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST321;A1;LC_LT_LW_LL;ht1-2;RGB2;22;20075;527,7581497;6041,963271;979,6428614;0,313480848;0,006910497;0,93414364;0,22696447;0,099219199;0,509775833;437,9190535
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST322;A2;LC_LT_LW_LL;ht1-5;RGB2;22;7866;206,791811;2349,395237;380,9305302;0,222486211;0,017908188;0,936478647;0,308143001;0,15173864;0,706617573;162,0443682
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST323;A3;LC_LT_LW_LL;ht1-2;RGB2;22;5180;136,1786907;1282,195093;207,8948867;0,137736652;0,039594185;0,794946219;0,556306462;0,432894523;0,75890765;66,51911197
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST324;A4;LC_LT_LW_LL;ht1-4;RGB2;22;5647;148,4558043;1200,052957;194,5763753;0,210992378;0,049275022;0,847220749;0,705693563;0,963127746;0,722300486;73,67186117
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST325;A5;LC_LT_LW_LL;MES7;RGB2;22;14036;368,996931;3990,710171;647,0530447;0,25714024;0,011075232;0,914007418;0,270143625;0,254086643;0,483469306;279,8748931
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST326;B1;LC_LT_LW_LL;MES7;RGB2;22;13748;361,4256061;4308,256418;698,5399374;0,209925179;0,009307784;0,93195995;0,314807704;0,151547615;0,404860861;304,1915188
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST327;B2;LC_LT_LW_LL;ht1-4;RGB2;22;13110;344,6530183;3991,621859;647,2008657;0,248018313;0,010339839;0,936582082;0,223787515;0,258567512;0,723707854;290,9389016
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST328;B3;LC_LT_LW_LL;empty;RGB2;22;;;;;;;;;;;
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST329;B4;LC_LT_LW_LL;Col-0;RGB2;22;16089;422,9689101;5104,319477;827,6134616;0,22058763;0,007760027;0,919260659;0,213238768;0,192201565;0,694146988;388,7750016
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST330;B5;LC_LT_LW_LL;MES7;RGB2;22;30426;799,8789272;7138,560385;1157,444924;0,419842694;0,007502974;0,902490738;0,168641773;0,135180669;0,474472719;533,518734
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST331;C1;LC_LT_LW_LL;ht1-2;RGB2;22;18622;489,5597641;5576,409881;904,1581166;0,285390262;0,007525352;0,915965161;0,258056217;0,261829543;0,741386902;418,9050048
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST332;C2;LC_LT_LW_LL;ht1-5;RGB2;22;21759;572,0293689;7261,10454;1177,314212;0,281655319;0,00518613;0,934096351;0,15597008;0,160714035;0,558136857;556,5696953
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST333;C3;LC_LT_LW_LL;empty;RGB2;22;;;;;;;;;;;
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST334;C4;LC_LT_LW_LL;ht1-4;RGB2;22;16559;435,3248917;4757,743792;771,419741;0,278714738;0,009192674;0,886582069;0,250252779;0,262862916;0,673625779;347,8470922
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST335;C5;LC_LT_LW_LL;MES5;RGB2;22;17110;449,8103084;4948,25346;802,3089451;0,309716892;0,008781243;0,90354856;0,316581521;0,18613088;0,645606161;361,4943892
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST336;D1;LC_LT_LW_LL;MES5;RGB2;22;8522;224,0376066;2007,062192;325,4247106;0,202360316;0,026584576;0,870525168;0,534724087;0,393737166;0,73727534;111,7784558
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST337;D2;LC_LT_LW_LL;MES5;RGB2;22;12385;325,5932595;3146,730373;510,2103089;0,247630663;0,015717621;0,86700514;0,275933871;0,288564745;0,67365558;186,3028664
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST338;D3;LC_LT_LW_LL;ht1-5;RGB2;22;8816;231,7666674;2955,693793;479,2356714;0,182843869;0,012681265;0,881980596;0,387493207;0,228676863;0,739401623;221,688294
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST339;D4;LC_LT_LW_LL;Col-0;RGB2;22;20008;525,9967651;5254,745884;852,0035728;0,291555556;0,009105632;0,889152337;0,233526779;0,371110803;0,36805863;359,7805378
2018-08-06;14:25:25;84;13;ES02_17_LW_LL;R02_1;ESTST340;D5;LC_LT_LW_LL;Col-0;RGB2;22;22747;598,0032195;6434,213055;1043,242172;0,333382187;0,006904673;0,924785613;0,280884043;0,148773782;0,61221393;436,7654636
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST341;A1;LC_LT_LW_LL;Col-0;RGB2;22;25713;675,9773501;6632,688235;1075,422903;0,418430945;0,007344859;0,931245755;0,216035385;0,168868426;0,592589281;487,3643682
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST342;A2;LC_LT_LW_LL;ht1-2;RGB2;22;10412;273,7244261;2912,764861;472,2751819;0,177952487;0,015421733;0,922845656;0,385352298;0,187258325;0,666833025;176,5977718
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST343;A3;LC_LT_LW_LL;Col-0;RGB2;22;9118;239,7060428;2190,642928;355,1904588;0,205383489;0,023876258;0,844181871;0,503905789;0,327900793;0,462386521;138,3120202
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST344;A4;LC_LT_LW_LL;ht1-4;RGB2;22;5076;133,4446011;1006,874242;163,2544124;0,23075874;0,062918885;0,80232889;0,592310741;0,905705387;0,786308045;60,464145
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST345;A5;LC_LT_LW_LL;MES5;RGB2;22;19369;509,197888;5055,775321;819,7425208;0,306801622;0,009522293;0,919742744;0,382457268;0,185123479;0,783628576;341,5346172
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST346;B1;LC_LT_LW_LL;MES5;RGB2;22;22820;599,9223401;5314,083979;861,6246411;0,348109955;0,010154737;0,891298147;0,219737945;0,174572518;0,579432863;388,3667397
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST347;B2;LC_LT_LW_LL;ht1-4;RGB2;22;15921;418,5523039;4533,393503;735,0436248;0,277557923;0,009734942;0,900930306;0,281345303;0,21346968;0,660557797;325,6534765
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST348;B3;LC_LT_LW_LL;empty;RGB2;22;;;;;;;;;;;
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST349;B4;LC_LT_LW_LL;ht1-4;RGB2;22;33107;870,3606009;7508,643646;1217,450159;0,413413751;0,007379156;0,892153224;0,114146507;0,250506643;0,823167668;548,6647537
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST350;B5;LC_LT_LW_LL;MES7;RGB2;22;21998;578,3125169;6992,712621;1133,797194;0,286611424;0,005653296;0,936276461;0,220965877;0,118088992;0,568413286;484,5997363
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST351;C1;LC_LT_LW_LL;MES7;RGB2;22;15362;403,8565727;4235,511252;686,745049;0,293885828;0,010760834;0,911665533;0,352274104;0,16610113;0,572996068;288,4406327
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST352;C2;LC_LT_LW_LL;ht1-5;RGB2;22;7972;209,5784792;2865,894803;464,675679;0,149703298;0,012197102;0,903824156;0,408324163;0,336720778;0,539898674;217,2423482
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST353;C3;LC_LT_LW_LL;empty;RGB2;22;;;;;;;;;;;
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST354;C4;LC_LT_LW_LL;ht1-2;RGB2;22;30258;795,462321;8026,37366;1301,394813;0,343135142;0,005902165;0,910745651;0,1732209;0,161861766;0,583539709;582,9863177
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST355;C5;LC_LT_LW_LL;ht1-5;RGB2;22;33702;886,0027478;8170,113775;1324,70081;0,36203285;0,006344674;0,912795837;0,202671223;0,175415399;0,621962778;618,3379325
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST356;D1;LC_LT_LW_LL;MES7;RGB2;22;9204;241,9669245;3283,985207;532,4647835;0,156629171;0,010724674;0,940053981;0,445915604;0,170401926;0,591994058;245,111256
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST357;D2;LC_LT_LW_LL;Col-0;RGB2;22;9620;252,9032827;2758,539464;447,2691032;0,234200019;0,015886438;0,842300693;0,285309601;0,240067902;0,682879314;184,9850312
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST358;D3;LC_LT_LW_LL;ht1-5;RGB2;22;9603;252,4563642;2606,816593;422,6687835;0,216693745;0,017758073;0,871712045;0,446078924;0,442205081;0,860491088;160,8923253
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST359;D4;LC_LT_LW_LL;ht1-2;RGB2;22;11370;298,9095971;3184,168973;516,2805969;0,229469818;0,014092178;0,74754074;0,30315975;0,424731051;0,719711053;233,6763412
2018-08-06;14:29:17;84;13;ES02_18_LW_LL;R02_1;ESTST360;D5;LC_LT_LW_LL;MES5;RGB2;22;24040;631,9953135;6593,006994;1068,988994;0,343212838;0,006949879;0,925048248;0,245685763;0,186268526;0,641076491;471,5760815
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST121;A1;LC_LT_HW_HL;MES5;RGB2;22;38800;1020,025714;11415,69696;1850,939096;0,401797734;0,003741422;0,897600715;0,104768833;0,160299609;0,552401019;858,064433
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST122;A2;LC_LT_HW_HL;MES5;RGB2;22;16255;427,3329377;4183,930517;678,3817576;0,276610227;0,011668846;0,926515484;0,342119279;0,230848309;0,313019842;255,2672408
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST123;A3;LC_LT_HW_HL;ht1-5;RGB2;22;5654;148,6398296;1770,69466;287,1001205;0,160138216;0,02266096;0,742917567;0,401713547;0,430485704;0,801943647;119,2148921
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST124;A4;LC_LT_HW_HL;Col-0;RGB2;22;16785;441,2662786;3982,994442;645,8020178;0,316560738;0,013295718;0,868369259;0,285352109;0,381276634;0,832551046;254,5420912
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST125;A5;LC_LT_HW_HL;MES5;RGB2;22;18187;478,1239088;4355,954903;706,2737614;0,35843516;0,012044927;0,879365704;0,337836608;0,254527655;0,171440327;275,6430967
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST126;B1;LC_LT_HW_HL;ht1-4;RGB2;22;43194;1135,540997;9249,948478;1499,785018;0,420375471;0,006343876;0,922067278;0,13523107;0,189429383;0,711837356;778,811872
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST127;B2;LC_LT_HW_HL;ht1-2;RGB2;22;32217;846,9631038;7860,858941;1274,558285;0,381668266;0,006551714;0,907627714;0,138033025;0,207266527;0,734049293;558,0159543
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST128;B3;LC_LT_HW_HL;empty;RGB2;22;;;;;;;;;;;
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST129;B4;LC_LT_HW_HL;ht1-4;RGB2;22;39762;1045,316042;8679,951437;1407,365798;0,431801399;0,006631984;0,934424812;0,13783866;0,168276545;0,688508004;661,6025602
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST130;B5;LC_LT_HW_HL;ht1-2;RGB2;22;16984;446,4978538;4279,646245;693,901089;0,328707736;0,011652902;0,87490436;0,256527805;0,33386936;0,759177859;283,4218088
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST131;C1;LC_LT_HW_HL;ht1-2;RGB2;22;27341;718,7763672;8103,125968;1313,839418;0,327378315;0,005232619;0,908385329;0,219662584;0,34846182;0,738188645;596,0780147
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST132;C2;LC_LT_HW_HL;MES7;RGB2;22;18703;491,6891992;4966,596606;805,2830995;0,280948161;0,009528035;0,904017928;0,221590613;0,273580551;0,318186347;332,8356413
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST133;C3;LC_LT_HW_HL;empty;RGB2;22;;;;;;;;;;;
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST134;C4;LC_LT_HW_HL;ht1-5;RGB2;22;21265;559,0424435;6506,923733;1055,031469;0,290374558;0,006311373;0,892685805;0,201121;0,227833057;0,676772668;474,6451446
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST135;C5;LC_LT_HW_HL;Col-0;RGB2;22;28725;755,1607896;6288,51457;1019,618646;0,365346459;0,009127961;0,899627498;0,230193131;0,197798813;0,486673131;490,3397389
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST136;D1;LC_LT_HW_HL;ht1-5;RGB2;22;7438;195,539981;3402,494875;551,6799202;0,134765908;0,008073672;0,84491195;0,339421699;0,360488275;0,761426372;278,3975531
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST137;D2;LC_LT_HW_HL;ht1-4;RGB2;22;9463;248,7758591;3376,637011;547,4873306;0,163583875;0,010429655;0,944352304;0,318193449;0,187944271;0,464169595;223,1014477
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST138;D3;LC_LT_HW_HL;Col-0;RGB2;22;10641;279,744681;3020,546607;489,7508952;0,237665557;0,014656195;0,9093512;0,397467487;0,27665169;0,627956298;219,1268678
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST139;D4;LC_LT_HW_HL;MES7;RGB2;22;24152;634,9397177;5707,80685;925,4627982;0,347786018;0,009315892;0,907293991;0,228391967;0,190829197;0,766915683;421,3357072
2018-08-06;15:08:04;84;14;ES02_07_HW_HL;R02_1;ESTST140;D5;LC_LT_HW_HL;MES7;RGB2;22;33111;870,4657582;7683,118826;1245,739534;0,416092792;0,007048668;0,911480862;0,229886395;0,206532607;0,232080166;608,0507686
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST141;A1;LC_LT_HW_HL;ht1-4;RGB2;22;34158;897,9906789;6738,504469;1092,579929;0,396863018;0,009453122;0,890604209;0,158290679;0,256421356;0,712452615;629,4797412
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST142;A2;LC_LT_HW_HL;ht1-2;RGB2;22;26993;709,627683;7313,4233;1185,797167;0,332725233;0,006341903;0,888985658;0,164679256;0,268442652;0,354520283;534,671989
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST143;A3;LC_LT_HW_HL;ht1-5;RGB2;22;7588;199,4833793;2354,591196;381,7730021;0,196386977;0,017199117;0,744624037;0,438158057;0,577724896;0,911335576;162,3748023
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST144;A4;LC_LT_HW_HL;MES5;RGB2;22;30359;798,1175426;7117,021279;1153,952578;0,365207872;0,007531835;0,939574324;0,174226132;0,125307346;0,618753782;464,4429988
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST145;A5;LC_LT_HW_HL;MES7;RGB2;22;35263;927,0403803;9041,740326;1466,026185;0,390479143;0,005420322;0,91605308;0,197179831;0,180830493;0,473890421;676,721351
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST146;B1;LC_LT_HW_HL;ht1-5;RGB2;22;41296;1085,643863;8814,887512;1429,24431;0,442141328;0,006678583;0,924025013;0,152847628;0,136040376;0,664714653;710,0500048
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST147;B2;LC_LT_HW_HL;ht1-4;RGB2;22;20611;541,8492266;5675,262695;920,1860944;0,285383955;0,008041499;0,919543771;0,212379585;0,189833442;0,731315986;406,3478725
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST148;B3;LC_LT_HW_HL;empty;RGB2;22;;;;;;;;;;;
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST149;B4;LC_LT_HW_HL;ht1-4;RGB2;22;67543;1775,659711;7578,810168;1228,826947;0,567254556;0,014777064;0,927138077;0,217796394;0,132624234;0,506582072;867,3543668
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST150;B5;LC_LT_HW_HL;MES5;RGB2;22;41216;1083,540717;8922,15959;1446,637386;0,477495742;0,006506325;0,921398804;0,195564887;0,128169014;0,676670378;760,5978503
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST151;C1;LC_LT_HW_HL;MES5;RGB2;22;25088;659,5465236;7577,496459;1228,613942;0,324999352;0,005490658;0,900565336;0,168310454;0,192773657;0,574873507;559,0332031
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST152;C2;LC_LT_HW_HL;ht1-2;RGB2;22;19873;522,4477066;5963,713488;966,9554553;0,301979972;0,007021659;0,901668289;0,183469458;0,188677358;0,75969517;439,9863634
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST153;C3;LC_LT_HW_HL;empty;RGB2;22;;;;;;;;;;;
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST154;C4;LC_LT_HW_HL;MES7;RGB2;22;39239;1031,566727;9584,926184;1554,098245;0,411258542;0,005367231;0,908082265;0,140732215;0,273242698;0,779381958;779,6315146
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST155;C5;LC_LT_HW_HL;ht1-5;RGB2;22;40734;1070,869264;10569,64105;1713,759739;0,440758294;0,004581909;0,923425109;0,125809378;0,202205269;0,626620795;768,2239898
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST156;D1;LC_LT_HW_HL;Col-0;RGB2;22;21072;553,9686043;5944,08102;963,7722505;0,339350994;0,007494561;0,964808511;0,267729477;0,181776589;0,504913754;402,694049
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST157;D2;LC_LT_HW_HL;MES7;RGB2;22;26360;692,9865418;7007,582679;1136,208222;0,354163028;0,006745572;0,885102594;0,258340795;0,28066723;0,543105475;539,4704476
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST158;D3;LC_LT_HW_HL;Col-0;RGB2;22;18705;491,7417779;4700,589463;762,1527482;0,254919865;0,010638072;0,920399887;0,328833629;0,27098366;0,628067328;314,1286287
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST159;D4;LC_LT_HW_HL;ht1-2;RGB2;22;33009;867,7842473;8471,868176;1373,627215;0,412896366;0,005779415;0,899538796;0,208648271;0,25406656;0,474715405;620,5785089
2018-08-06;15:11:58;84;14;ES02_08_HW_HL;R02_1;ESTST160;D5;LC_LT_HW_HL;Col-0;RGB2;22;26567;698,4284316;6712,445594;1088,354747;0,373467724;0,007409533;0,919205988;0,219742629;0,168346975;0,776692335;496,8076561
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST161;A1;LC_LT_HW_HL;MES7;RGB2;22;14662;385,4540469;4014,148771;650,8533752;0,218695464;0,011434473;0,835781315;0,247174596;0,348523917;0,720713478;274,7271177
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST162;A2;LC_LT_HW_HL;ht1-5;RGB2;22;5285;138,9390696;1159,1829;187,9497113;0,248366935;0,049425483;0,727435892;0,360525182;0,600196403;0,786131542;66,76177862
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST163;A3;LC_LT_HW_HL;MES5;RGB2;22;11491;302,0906052;2088,500792;338,6291509;0,244984543;0,033105366;0,832490273;0,512787112;0,561923277;0,841744177;109,5539118
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST164;A4;LC_LT_HW_HL;MES5;RGB2;22;11306;297,2270805;2066,015511;334,9833913;0,261084426;0,03328524;0,827434486;0,388843211;0,456931187;0,920614595;114,3436229
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST165;A5;LC_LT_HW_HL;Col-0;RGB2;22;14038;369,0495096;3629,732465;588,5241831;0,245230941;0,013389547;0,87355005;0,2766554;0,323256004;0,645005778;275,0552073
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST166;B1;LC_LT_HW_HL;ht1-4;RGB2;22;39219;1031,04094;8818,804251;1429,879369;0,435563404;0,006337048;0,932953181;0,10918202;0,164249229;0,428409146;632,6107499
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST167;B2;LC_LT_HW_HL;MES5;RGB2;22;13289;349,3588071;3962,082754;642,4114003;0,224449812;0,01063788;0,882548193;0,289823679;0,277444494;0,723485237;314,3905486
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST168;B3;LC_LT_HW_HL;empty;RGB2;22;;;;;;;;;;;
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST169;B4;LC_LT_HW_HL;ht1-2;RGB2;22;18124;476,4676815;5000,496101;810,7795577;0,257107189;0,009108308;0,892758394;0,217496878;0,276071434;0,859371265;366,1319797
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST170;B5;LC_LT_HW_HL;ht1-4;RGB2;22;16247;427,1226231;4597,494008;745,4368694;0,262713646;0,00965919;0,941219746;0,350595556;0,209438999;0,527291776;307,7304118
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST171;C1;LC_LT_HW_HL;ht1-4;RGB2;22;17511;460,3523268;3909,278713;633,8497625;0,342909176;0,014398841;0,89369563;0,338379806;0,22130449;0,617946821;266,684998
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST172;C2;LC_LT_HW_HL;MES7;RGB2;22;17451;458,7749674;5708,049491;925,5021399;0,238815979;0,006730615;0,94714544;0,17865187;0,266106008;0,434254909;432,4112658
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST173;C3;LC_LT_HW_HL;empty;RGB2;22;;;;;;;;;;;
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST174;C4;LC_LT_HW_HL;Col-0;RGB2;22;11669;306,7701046;2392,40743;387,9045196;0,37024463;0,025619652;0,866494065;0,424281897;0,483528204;0,551514801;154,7978404
2018-08-06;15:15:50;84;14;ES02_09_HW_HL;R02_1;ESTST175;C5;LC_LT_HW_HL;ht1-5;RGB2;22;8820;231,8718247;2820,095813;457,2498388;0,192399983;0,013936404;0,89939373;0,386598391;0,263237407;0,621739782;195,4613379
