date;time;exp_id;round;tray_id;tray_info;plant_id;position;plant_name;genotype;pid;cam;Temp-avg;Temp-stddev;Temp-median;Temp-min;Temp-max
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST079;D4;LC_LT_HW_LL;MES7;IR1;109;21,77542114;0,035350922;21,78155518;21,66415405;21,82296753
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST080;D5;LC_LT_HW_LL;ht1-4;IR1;109;21,72631073;0,062438685;21,7159729;21,62268066;21,85745239
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST081;A1;LC_LT_HW_LL;MES5;IR1;109;21,3246994;0,092185155;21,30764771;21,18621826;21,46356201
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST082;A2;LC_LT_HW_LL;Col-0;IR1;109;21,53544235;0,066812105;21,53970337;21,4012146;21,65032959
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST083;A3;LC_LT_HW_LL;Col-0;IR1;109;21,68447113;0,030302988;21,68833923;21,62268066;21,72631836
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST084;A4;LC_LT_HW_LL;MES5;IR1;109;21,70474052;0,033208787;21,71252441;21,63650513;21,78155518
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST085;A5;LC_LT_HW_LL;ht1-5;IR1;109;21,65912437;0,025874963;21,67105103;21,6088562;21,69180298
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST086;B1;LC_LT_HW_LL;ht1-5;IR1;109;21,48246574;0,048118237;21,4704895;21,42199707;21,59503174
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST087;B2;LC_LT_HW_LL;ht1-4;IR1;109;21,65031433;0,056594007;21,67105103;21,53277588;21,74703979
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST088;B3;LC_LT_HW_LL;empty;IR1;109;;;;;
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST089;B4;LC_LT_HW_LL;MES7;IR1;109;21,70811272;0,038606126;21,7159729;21,6088562;21,7746582
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST090;B5;LC_LT_HW_LL;ht1-2;IR1;109;21,6722393;0,042254746;21,67105103;21,57427979;21,75393677
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST091;C1;LC_LT_HW_LL;MES7;IR1;109;21,47167969;0,047613587;21,46356201;21,38043213;21,58120728
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST092;C2;LC_LT_HW_LL;ht1-4;IR1;109;21,62037849;0,021922508;21,62269592;21,59503174;21,67105103
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST093;C3;LC_LT_HW_LL;empty;IR1;109;;;;;
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST094;C4;LC_LT_HW_LL;ht1-2;IR1;109;21,66967583;0,044432633;21,66415405;21,6088562;21,76086426
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST095;C5;LC_LT_HW_LL;ht1-4;IR1;109;21,63869095;0,050115868;21,64343262;21,50509644;21,74014282
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST096;D1;LC_LT_HW_LL;MES7;IR1;109;21,57149887;0,055693295;21,55699158;21,49124146;21,67105103
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST097;D2;LC_LT_HW_LL;MES5;IR1;109;21,69984627;0,040120333;21,69525146;21,62960815;21,79537964
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST098;D3;LC_LT_HW_LL;ht1-5;IR1;109;21,66740227;0,030629994;21,66415405;21,63650513;21,75393677
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST099;D4;LC_LT_HW_LL;ht1-2;IR1;109;21,79509544;0,058182091;21,79537964;21,65725708;21,92642212
2018-07-31;16:20:11;84;6;ES02_05_HW_LL;R02_1;ESTST100;D5;LC_LT_HW_LL;Col-0;IR1;109;21,66760063;0,041092407;21,65379333;21,62268066;21,78845215
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST101;A1;LC_LT_HW_LL;Col-0;IR1;109;21,32290459;0,068861902;21,35272217;21,17926025;21,42892456
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST102;A2;LC_LT_HW_LL;ht1-2;IR1;109;21,63113022;0,03227945;21,63650513;21,55352783;21,67797852
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST103;A3;LC_LT_HW_LL;Col-0;IR1;109;21,7634201;0,06234023;21,75740051;21,67797852;21,94708252
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST104;A4;LC_LT_HW_LL;MES7;IR1;109;21,59617043;0,043355748;21,59848022;21,47741699;21,71252441
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST105;A5;LC_LT_HW_LL;MES7;IR1;109;21,68548584;0,036688086;21,68833923;21,60192871;21,76086426
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST106;B1;LC_LT_HW_LL;Col-0;IR1;109;21,49711609;0,02635023;21,49816895;21,42892456;21,55352783
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST107;B2;LC_LT_HW_LL;ht1-4;IR1;109;21,58622551;0,014772379;21,58120728;21,56735229;21,62268066
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST108;B3;LC_LT_HW_LL;empty;IR1;109;;;;;
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST109;B4;LC_LT_HW_LL;MES5;IR1;109;21,62177086;0,047746211;21,62960815;21,5189209;21,69180298
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST110;B5;LC_LT_HW_LL;ht1-4;IR1;109;21,56180763;0,060204286;21,56735229;21,42199707;21,70559692
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST111;C1;LC_LT_HW_LL;ht1-5;IR1;109;21,45939636;0,030133229;21,44624329;21,40814209;21,53970337
2018-07-31;16:24:03;84;6;ES02_06_HW_LL;R02_1;ESTST112;C2;LC_LT_HW_LL;ht1-2;IR1;109;21,59865189;0,045271188;21,60192871;21,49816895;21,67797852
