date;time;exp_id;round;tray_id;tray_info;plant_id;position;plant_name;genotype;pid;weight;waw
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST169;B4;LC_LT_HW_HL;ht1-2;SC1;75;75
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST170;B5;LC_LT_HW_HL;ht1-4;SC1;82;82
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST171;C1;LC_LT_HW_HL;ht1-4;SC1;75;76
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST172;C2;LC_LT_HW_HL;MES7;SC1;75;75
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST173;C3;LC_LT_HW_HL;empty;SC1;12;12
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST174;C4;LC_LT_HW_HL;Col-0;SC1;74;74
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST175;C5;LC_LT_HW_HL;ht1-5;SC1;81;81
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST176;D1;LC_LT_HW_HL;ht1-2;SC1;77;77
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST177;D2;LC_LT_HW_HL;ht1-2;SC1;75;75
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST178;D3;LC_LT_HW_HL;ht1-5;SC1;76;75
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST179;D4;LC_LT_HW_HL;MES7;SC1;81;80
2018-08-06;15:43:37;84;14;ES02_09_HW_HL;R02_1;ESTST180;D5;LC_LT_HW_HL;Col-0;SC1;81;81
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST181;A1;LC_LT_HW_HL;Col-0;SC1;77;77
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST182;A2;LC_LT_HW_HL;MES5;SC1;77;77
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST183;A3;LC_LT_HW_HL;MES5;SC1;77;77
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST184;A4;LC_LT_HW_HL;MES7;SC1;79;79
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST185;A5;LC_LT_HW_HL;MES7;SC1;84;84
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST186;B1;LC_LT_HW_HL;ht1-5;SC1;82;82
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST187;B2;LC_LT_HW_HL;MES5;SC1;80;80
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST188;B3;LC_LT_HW_HL;empty;SC1;12;12
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST189;B4;LC_LT_HW_HL;ht1-5;SC1;82;82
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST190;B5;LC_LT_HW_HL;ht1-2;SC1;86;86
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST191;C1;LC_LT_HW_HL;Col-0;SC1;78;78
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST192;C2;LC_LT_HW_HL;ht1-4;SC1;77;78
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST193;C3;LC_LT_HW_HL;empty;SC1;12;12
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST194;C4;LC_LT_HW_HL;MES7;SC1;77;77
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST195;C5;LC_LT_HW_HL;ht1-4;SC1;86;87
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST196;D1;LC_LT_HW_HL;ht1-2;SC1;73;73
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST197;D2;LC_LT_HW_HL;ht1-5;SC1;78;78
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST198;D3;LC_LT_HW_HL;ht1-4;SC1;74;74
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST199;D4;LC_LT_HW_HL;Col-0;SC1;78;78
2018-08-06;15:47:30;84;14;ES02_10_HW_HL;R02_1;ESTST200;D5;LC_LT_HW_HL;ht1-2;SC1;84;84
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST201;A1;LC_LT_HW_HL;ht1-2;SC1;77;77
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST202;A2;LC_LT_HW_HL;MES7;SC1;76;76
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST203;A3;LC_LT_HW_HL;MES7;SC1;79;78
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST204;A4;LC_LT_HW_HL;MES7;SC1;82;82
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST205;A5;LC_LT_HW_HL;Col-0;SC1;84;84
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST206;B1;LC_LT_HW_HL;Col-0;SC1;75;75
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST207;B2;LC_LT_HW_HL;MES5;SC1;76;76
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST208;B3;LC_LT_HW_HL;empty;SC1;12;12
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST209;B4;LC_LT_HW_HL;ht1-2;SC1;74;74
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST210;B5;LC_LT_HW_HL;ht1-4;SC1;87;87
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST211;C1;LC_LT_HW_HL;ht1-5;SC1;78;78
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST212;C2;LC_LT_HW_HL;MES5;SC1;80;80
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST213;C3;LC_LT_HW_HL;empty;SC1;12;12
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST214;C4;LC_LT_HW_HL;ht1-2;SC1;79;79
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST215;C5;LC_LT_HW_HL;ht1-5;SC1;85;85
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST216;D1;LC_LT_HW_HL;ht1-5;SC1;81;81
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST217;D2;LC_LT_HW_HL;ht1-4;SC1;74;74
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST218;D3;LC_LT_HW_HL;Col-0;SC1;77;76
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST219;D4;LC_LT_HW_HL;MES5;SC1;78;77
2018-08-06;15:51:21;84;14;ES02_11_HW_HL;R02_1;ESTST220;D5;LC_LT_HW_HL;ht1-4;SC1;85;85
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST221;A1;LC_LT_HW_HL;MES5;SC1;77;77
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST222;A2;LC_LT_HW_HL;ht1-2;SC1;74;74
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST223;A3;LC_LT_HW_HL;ht1-4;SC1;71;75
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST224;A4;LC_LT_HW_HL;ht1-5;SC1;77;77
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST225;A5;LC_LT_HW_HL;ht1-5;SC1;86;85
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST226;B1;LC_LT_HW_HL;ht1-4;SC1;76;76
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST227;B2;LC_LT_HW_HL;Col-0;SC1;71;71
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST228;B3;LC_LT_HW_HL;empty;SC1;12;12
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST229;B4;LC_LT_HW_HL;MES5;SC1;75;75
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST230;B5;LC_LT_HW_HL;MES5;SC1;83;83
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST231;C1;LC_LT_HW_HL;MES7;SC1;72;72
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST232;C2;LC_LT_HW_HL;MES7;SC1;75;75
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST233;C3;LC_LT_HW_HL;empty;SC1;12;12
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST234;C4;LC_LT_HW_HL;ht1-2;SC1;76;77
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST235;C5;LC_LT_HW_HL;MES7;SC1;85;85
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST236;D1;LC_LT_HW_HL;ht1-5;SC1;73;73
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST237;D2;LC_LT_HW_HL;Col-0;SC1;71;71
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST238;D3;LC_LT_HW_HL;ht1-4;SC1;76;76
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST239;D4;LC_LT_HW_HL;Col-0;SC1;79;79
2018-08-06;15:52:31;84;14;ES02_12_HW_HL;R02_1;ESTST240;D5;LC_LT_HW_HL;ht1-2;SC1;87;88
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST361;A1;LC_LT_LW_HL;ht1-5;SC1;76;76
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST362;A2;LC_LT_LW_HL;ht1-4;SC1;84;82
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST363;A3;LC_LT_LW_HL;MES5;SC1;79;77
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST364;A4;LC_LT_LW_HL;Col-0;SC1;71;72
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST365;A5;LC_LT_LW_HL;ht1-5;SC1;79;80
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST366;B1;LC_LT_LW_HL;ht1-5;SC1;74;74
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST367;B2;LC_LT_LW_HL;MES7;SC1;74;74
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST368;B3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST369;B4;LC_LT_LW_HL;Col-0;SC1;72;72
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST370;B5;LC_LT_LW_HL;MES7;SC1;82;82
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST371;C1;LC_LT_LW_HL;MES5;SC1;75;75
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST372;C2;LC_LT_LW_HL;MES5;SC1;75;75
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST373;C3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST374;C4;LC_LT_LW_HL;ht1-4;SC1;79;78
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST375;C5;LC_LT_LW_HL;Col-0;SC1;79;79
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST376;D1;LC_LT_LW_HL;ht1-4;SC1;78;77
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST377;D2;LC_LT_LW_HL;ht1-2;SC1;77;77
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST378;D3;LC_LT_LW_HL;ht1-2;SC1;77;77
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST379;D4;LC_LT_LW_HL;ht1-2;SC1;76;76
2018-08-06;15:53:41;84;14;ES02_19_LW_HL;R02_1;ESTST380;D5;LC_LT_LW_HL;MES7;SC1;79;79
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST381;A1;LC_LT_LW_HL;ht1-5;SC1;71;72
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST382;A2;LC_LT_LW_HL;MES5;SC1;82;81
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST383;A3;LC_LT_LW_HL;ht1-5;SC1;82;84
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST384;A4;LC_LT_LW_HL;ht1-4;SC1;85;83
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST385;A5;LC_LT_LW_HL;Col-0;SC1;81;82
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST386;B1;LC_LT_LW_HL;MES7;SC1;75;75
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST387;B2;LC_LT_LW_HL;ht1-4;SC1;79;79
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST388;B3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST389;B4;LC_LT_LW_HL;ht1-5;SC1;83;83
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST390;B5;LC_LT_LW_HL;ht1-2;SC1;87;87
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST391;C1;LC_LT_LW_HL;ht1-2;SC1;85;85
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST392;C2;LC_LT_LW_HL;MES7;SC1;71;71
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST393;C3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST394;C4;LC_LT_LW_HL;ht1-4;SC1;78;78
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST395;C5;LC_LT_LW_HL;MES7;SC1;80;80
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST396;D1;LC_LT_LW_HL;MES5;SC1;83;82
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST397;D2;LC_LT_LW_HL;MES5;SC1;81;80
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST398;D3;LC_LT_LW_HL;ht1-2;SC1;81;81
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST399;D4;LC_LT_LW_HL;Col-0;SC1;72;72
2018-08-06;15:54:27;84;14;ES02_20_LW_HL;R02_1;ESTST400;D5;LC_LT_LW_HL;Col-0;SC1;77;77
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST401;A1;LC_LT_LW_HL;MES7;SC1;78;78
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST402;A2;LC_LT_LW_HL;ht1-4;SC1;86;83
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST403;A3;LC_LT_LW_HL;ht1-2;SC1;80;81
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST404;A4;LC_LT_LW_HL;MES5;SC1;82;79
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST405;A5;LC_LT_LW_HL;Col-0;SC1;82;84
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST406;B1;LC_LT_LW_HL;ht1-4;SC1;82;82
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST407;B2;LC_LT_LW_HL;ht1-5;SC1;82;81
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST408;B3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST409;B4;LC_LT_LW_HL;Col-0;SC1;77;77
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST410;B5;LC_LT_LW_HL;ht1-2;SC1;89;89
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST411;C1;LC_LT_LW_HL;MES5;SC1;80;80
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST412;C2;LC_LT_LW_HL;MES7;SC1;77;76
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST413;C3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST414;C4;LC_LT_LW_HL;MES5;SC1;81;81
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST415;C5;LC_LT_LW_HL;ht1-4;SC1;90;89
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST416;D1;LC_LT_LW_HL;ht1-5;SC1;80;80
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST417;D2;LC_LT_LW_HL;ht1-5;SC1;80;81
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST418;D3;LC_LT_LW_HL;ht1-2;SC1;79;79
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST419;D4;LC_LT_LW_HL;MES7;SC1;71;71
2018-08-06;15:55:12;84;14;ES02_21_LW_HL;R02_1;ESTST420;D5;LC_LT_LW_HL;Col-0;SC1;79;79
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST421;A1;LC_LT_LW_HL;ht1-4;SC1;85;85
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST422;A2;LC_LT_LW_HL;ht1-4;SC1;79;86
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST423;A3;LC_LT_LW_HL;ht1-2;SC1;84;85
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST424;A4;LC_LT_LW_HL;ht1-5;SC1;87;82
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST425;A5;LC_LT_LW_HL;Col-0;SC1;79;82
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST426;B1;LC_LT_LW_HL;MES7;SC1;71;71
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST427;B2;LC_LT_LW_HL;MES5;SC1;80;79
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST428;B3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST429;B4;LC_LT_LW_HL;ht1-5;SC1;81;81
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST430;B5;LC_LT_LW_HL;ht1-4;SC1;87;87
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST431;C1;LC_LT_LW_HL;MES5;SC1;87;87
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST432;C2;LC_LT_LW_HL;Col-0;SC1;74;73
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST433;C3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST434;C4;LC_LT_LW_HL;MES5;SC1;80;80
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST435;C5;LC_LT_LW_HL;ht1-5;SC1;92;91
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST436;D1;LC_LT_LW_HL;Col-0;SC1;75;75
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST437;D2;LC_LT_LW_HL;ht1-2;SC1;78;78
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST438;D3;LC_LT_LW_HL;MES7;SC1;76;76
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST439;D4;LC_LT_LW_HL;ht1-2;SC1;80;80
2018-08-06;15:55:57;84;14;ES02_22_LW_HL;R02_1;ESTST440;D5;LC_LT_LW_HL;MES7;SC1;78;78
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST441;A1;LC_LT_LW_HL;MES5;SC1;78;78
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST442;A2;LC_LT_LW_HL;MES7;SC1;78;79
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST443;A3;LC_LT_LW_HL;ht1-4;SC1;87;85
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST444;A4;LC_LT_LW_HL;Col-0;SC1;77;75
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST445;A5;LC_LT_LW_HL;MES5;SC1;86;87
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST446;B1;LC_LT_LW_HL;MES7;SC1;72;72
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST447;B2;LC_LT_LW_HL;ht1-2;SC1;78;78
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST448;B3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST449;B4;LC_LT_LW_HL;Col-0;SC1;74;74
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST450;B5;LC_LT_LW_HL;ht1-4;SC1;88;86
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST451;C1;LC_LT_LW_HL;ht1-2;SC1;84;84
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST452;C2;LC_LT_LW_HL;ht1-5;SC1;78;78
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST453;C3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST454;C4;LC_LT_LW_HL;Col-0;SC1;69;69
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST455;C5;LC_LT_LW_HL;ht1-5;SC1;82;82
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST456;D1;LC_LT_LW_HL;MES7;SC1;70;70
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST457;D2;LC_LT_LW_HL;ht1-2;SC1;80;80
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST458;D3;LC_LT_LW_HL;MES5;SC1;77;77
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST459;D4;LC_LT_LW_HL;ht1-4;SC1;78;78
2018-08-06;15:56:49;84;14;ES02_23_LW_HL;R02_1;ESTST460;D5;LC_LT_LW_HL;ht1-5;SC1;82;82
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST461;A1;LC_LT_LW_HL;ht1-5;SC1;77;78
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST462;A2;LC_LT_LW_HL;ht1-4;SC1;79;79
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST463;A3;LC_LT_LW_HL;MES7;SC1;68;68
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST464;A4;LC_LT_LW_HL;Col-0;SC1;72;71
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST465;A5;LC_LT_LW_HL;ht1-5;SC1;83;83
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST466;B1;LC_LT_LW_HL;MES7;SC1;74;74
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST467;B2;LC_LT_LW_HL;Col-0;SC1;73;73
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST468;B3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST469;B4;LC_LT_LW_HL;MES5;SC1;79;79
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST470;B5;LC_LT_LW_HL;ht1-5;SC1;78;76
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST471;C1;LC_LT_LW_HL;ht1-2;SC1;81;81
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST472;C2;LC_LT_LW_HL;ht1-2;SC1;81;81
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST473;C3;LC_LT_LW_HL;empty;SC1;12;12
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST474;C4;LC_LT_LW_HL;ht1-4;SC1;78;78
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST475;C5;LC_LT_LW_HL;ht1-2;SC1;85;86
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST476;D1;LC_LT_LW_HL;MES5;SC1;79;78
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST477;D2;LC_LT_LW_HL;MES5;SC1;70;70
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST478;D3;LC_LT_LW_HL;MES7;SC1;65;66
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST479;D4;LC_LT_LW_HL;Col-0;SC1;72;72
2018-08-06;15:57:36;84;14;ES02_24_LW_HL;R02_1;ESTST480;D5;LC_LT_LW_HL;ht1-4;SC1;85;85
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST121;A1;LC_LT_HW_HL;MES5;SC1;67;67
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST122;A2;LC_LT_HW_HL;MES5;SC1;68;68
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST123;A3;LC_LT_HW_HL;ht1-5;SC1;67;67
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST124;A4;LC_LT_HW_HL;Col-0;SC1;66;65
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST125;A5;LC_LT_HW_HL;MES5;SC1;70;70
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST126;B1;LC_LT_HW_HL;ht1-4;SC1;70;71
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST127;B2;LC_LT_HW_HL;ht1-2;SC1;71;71
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST128;B3;LC_LT_HW_HL;empty;SC1;12;12
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST129;B4;LC_LT_HW_HL;ht1-4;SC1;69;69
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST130;B5;LC_LT_HW_HL;ht1-2;SC1;72;71
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST131;C1;LC_LT_HW_HL;ht1-2;SC1;70;70
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST132;C2;LC_LT_HW_HL;MES7;SC1;69;69
2018-08-08;11:46:51;84;15;ES02_07_HW_HL;R02_1;ESTST133;C3;LC_LT_HW_HL;empty;SC1;12;12
